traversier	noun	traversier (noun) ||| ferry service
coutumier	adj	coutumier (adj) ||| habitual
prenant	adj	prenant (adj) ||| gripping
opportunisme	noun	opportunisme (noun) ||| expediency
détresse	noun	détresse (noun) ||| plight
minoterie	noun	minoterie (noun) ||| flourmill
chronologie	noun	chronologie (noun) ||| timeline
pillard	noun	pillard (noun) ||| looter
bidis	noun	bidis (noun) ||| bidis
avare	adj	avare (adj) ||| stingy
raccrocher	verb	se raccrocher (verb) ||| to hold on
raboter	verb	raboter (verb) ||| to shave
classable	adj	classable (adj) ||| classifiable
substantiel	adj	substantiel (adj) ||| substantial
dentiste	noun	dentiste (noun) ||| dental officer
coussinet	noun	coussinet (noun) ||| pad
gangstérisme	noun	gangstérisme (noun) ||| racketeering
digestible	adj	digestible (adj) ||| digestible for animals
gentillesse	noun	gentillesse (noun) ||| kindness
gazéification	noun	gazéification (noun) ||| gasification
pécuniaire	adj	pécuniaire (adj) ||| monetary
flèche	noun	flèche (noun) ||| boom
gentleman	noun	gentleman (noun) ||| gentleman
injurieux	adj	injurieux (adj) ||| offensive
échec	noun	échec (noun) ||| failure
bistouri	noun	bistouri (noun) ||| scalpel
contourner	verb	contourner (verb) ||| to circumvent
impur	adj	impur (adj) ||| unclean
vérificateur	noun	vérificateur (noun) ||| auditor
thuya	noun	thuya (noun) ||| thuja
ergonomique	adj	ergonomique (adj) ||| ergonomics
folk	adj	folk (adj) ||| flattop
marmonner	verb	marmonner (verb) ||| to mumble
camisole	noun	camisole (noun) ||| straitjacket
escarpé	adj	escarpé (adj) ||| steep
fi	noun	fi (noun) ||| disregard
gilet	noun	gilet (noun) ||| jacket
rivaliser	verb	rivaliser (verb) ||| to compete
hiatus	noun	hiatus (noun) ||| hiatus
magistrat	noun	magistrat (noun) ||| judge
inhumanité	noun	inhumanité (noun) ||| barbarism
amalgame	noun	amalgame (noun) ||| amalgam
pommeau	noun	pommeau (noun) ||| shower head
inepte	adj	inepte (adj) ||| incompetent
désinfecter	verb	désinfecter (verb) ||| to sanitize
fléchissement	noun	fléchissement (noun) ||| dip
nation	noun	nation (noun) ||| nations people
impacteur	noun	impacteur (noun) ||| impingers
contingent	noun	contingent (noun) ||| quota
alphanumérique	adj	alphanumérique (adj) ||| alphanumeric
moucharabiehs	noun	moucharabiehs (noun) ||| mashrabiyas
civilité	noun	civilité (noun) ||| Salutation
chenil	noun	chenil (noun) ||| kennel
match	noun	match (noun) ||| game
année-lumière	noun	année-lumière (noun) ||| light~years
déconnecter	verb	se déconnecter (verb) ||| to log out
fervent	noun	fervent (noun) ||| enthusiast
ratière	noun	ratière (noun) ||| clink
faussaire	noun	faussaire (noun) ||| forger
détoxification	noun	détoxification (noun) ||| detoxification
centrer	verb	se centrer (verb) ||| to focus
capitale	noun	capitale (noun) ||| capital city
contentement	noun	contentement (noun) ||| contentedness
déviant	adj	déviant (adj) ||| deviant
malveillance	noun	malveillance (noun) ||| malevolence
youyou	noun	youyou (noun) ||| skiff
s'accompagner	verb	s'accompagner (verb) ||| to accompany
ramure	noun	ramure (noun) ||| bough
indirect	adj	indirect (adj) ||| incidental
fatigant	adj	fatigant (adj) ||| tiring
préexistant	adj	préexistant (adj) ||| pre-existing
imaginable	adj	imaginable (adj) ||| conceivable
camaraderie	noun	camaraderie (noun) ||| fellowship
électrochoc	noun	électrochoc (noun) ||| electric shock
identification	noun	identification (noun) ||| credentials
calage	noun	calage (noun) ||| altimeter setting
Assyrien	noun	Assyrien (noun) ||| Assyrian people
contraire	adj	contraire (adj) ||| opposite
tumulus	noun	tumulus (noun) ||| tumulus
médina	noun	médina (noun) ||| medinas
allongement	noun	allongement (noun) ||| prolongation
expatrié	noun	expatrié (noun) ||| expats
préjuger	verb	préjuger (verb) ||| to prejudge
rebut	noun	rebut (noun) ||| scrap
Auge	noun	Auge (noun) ||| trough
colline	noun	colline (noun) ||| hill
water-polo	noun	water-polo (noun) ||| water polo
obéissant	adj	obéissant (adj) ||| submissive
élaboré	adj	élaboré (adj) ||| developed
mollesse	noun	mollesse (noun) ||| flabbiness
moulage	noun	moulage (noun) ||| molding
bourrache	noun	bourrache (noun) ||| borage oil
grimper	verb	grimper (verb) ||| to rise
lier	verb	se lier (verb) ||| to bind
paragraphe	noun	paragraphe (noun) ||| paragraph
cristallin	noun	cristallin (noun) ||| crystalline lens
dynamique	adj	dynamique (adj) ||| vibrant
béton	noun	béton (noun) ||| cement
décliner	verb	décliner (verb) ||| to decline
pensionnaire	noun	pensionnaire (noun) ||| resident
cutané	adj	cutané (adj) ||| cutaneous
Asie	noun	Asie (noun) ||| asia
néphrite	noun	néphrite (noun) ||| nephritis
parieur	noun	parieur (noun) ||| gambler
farineux	adj	farineux (adj) ||| starchy
courant	noun	courant (noun) ||| power
frise	noun	frise (noun) ||| Frisian
s'ingérer	verb	s'ingérer (verb) ||| to intrude
entrelacement	noun	entrelacement (noun) ||| interlacing
enviable	adj	enviable (adj) ||| enviable
bovin	noun	bovin (noun) ||| cattle
chasse	noun	chasse (noun) ||| hunting
quille	noun	quille (noun) ||| bowling alley
nacelle	noun	nacelle (noun) ||| pod
centenaire	noun	centenaire (noun) ||| centenary
Eurobaromètre	noun	Eurobaromètre (noun) ||| eurobarometer poll
mosaïque	noun	mosaïque (noun) ||| mosaic
prostate	noun	prostate (noun) ||| prostate gland
noble	adj	noble (adj) ||| lofty
exigé	adj	exigé (adj) ||| required
cassable	adj	cassable (adj) ||| frail
fantassin	noun	fantassin (noun) ||| infantry
légitimer	verb	légitimer (verb) ||| to legitimize
intermédiaire	noun	intermédiaire (noun) ||| intermediary
fusillade	noun	fusillade (noun) ||| shooting
contrarié	adj	contrarié (adj) ||| irritated
embrasement	noun	embrasement (noun) ||| conflagration
ouvrière	noun	ouvrière (noun) ||| worker
ténébreux	adj	ténébreux (adj) ||| gloomy
lazulite	noun	lazulite (noun) ||| lapi
légume	noun	légume (noun) ||| vegetable
immodéré	adj	immodéré (adj) ||| intemperate
tiré	adj	tiré (adj) ||| learned
libéralisme	noun	libéralisme (noun) ||| liberalism
tapis	noun	tapis (noun) ||| rug
rallumer	verb	rallumer (verb) ||| to rekindle
détailler	verb	détailler (verb) ||| to itemize
col	noun	col (noun) ||| Col.
Mackintosh	noun	Mackintosh (noun) ||| mackintosh
anti-paludéen	adj	anti-paludéen (adj) ||| antimalaria
plâtre	noun	plâtre (noun) ||| cast
démodé	adj	démodé (adj) ||| old-fashioned
émoi	noun	émoi (noun) ||| stir
multisports	noun	multisports (noun) ||| multi-sports
rafraîchissement	noun	rafraîchissement (noun) ||| refreshment
pressant	adj	pressant (adj) ||| urgent
décadence	noun	décadence (noun) ||| decay
décoloré	adj	décoloré (adj) ||| paled
haché	adj	haché (adj) ||| halting
décolleté	noun	décolleté (noun) ||| neckline
issue	noun	issue (noun) ||| exit
comprendre	verb	comprendre (verb) ||| to understand
glouton	adj	glouton (adj) ||| greedy
oculaire	adj	oculaire (adj) ||| ocular
belligérant	noun	belligérant (noun) ||| belligerent
confinement	noun	confinement (noun) ||| containment
extracteur	noun	extracteur (noun) ||| extractor
antagoniste	noun	antagoniste (noun) ||| blocker
moteur	noun	moteur (noun) ||| engine
neurodégénératif	adj	neurodégénératif (adj) ||| neuro-degenerative
arrogant	adj	arrogant (adj) ||| arrogant
enrouler	verb	enrouler (verb) ||| to wrap
implanter	verb	implanter (verb) ||| to implant
passif	adj	passif (adj) ||| reactive
agglomérer	verb	agglomérer (verb) ||| to agglomerate
gloire	noun	gloire (noun) ||| glory
provençal	adj	provençal (adj) ||| Provençal
fraîcheur	noun	fraîcheur (noun) ||| freshness
contracter	verb	se contracter (verb) ||| to contract
priver	verb	priver (verb) ||| to deprive
probable	adj	probable (adj) ||| probable
juvénile	adj	juvénile (adj) ||| youthful
citadelle	noun	citadelle (noun) ||| stronghold
marital	adj	marital (adj) ||| marital
joint	adj	joint (adj) ||| connected
saignement	noun	saignement (noun) ||| bleeding
pare-balles	adj	pare-balles (adj) ||| flak
farine	noun	farine (noun) ||| meal
noisetier	noun	noisetier (noun) ||| hazel
populace	noun	populace (noun) ||| rabble
chiffrer	verb	se chiffrer (verb) ||| to total
flore	noun	flore (noun) ||| flora
porno	noun	porno (noun) ||| porno
d' ensemble	adj phrase	d' ensemble (adj) ||| overall
pêcheur	noun	pêcheur (noun) ||| fisher
idéologue	noun	idéologue (noun) ||| ideologue
oblique	adj	oblique (adj) ||| oblique
donneur	noun	donneur (noun) ||| licensor
antiparasitaire	adj	antiparasitaire (adj) ||| antiparasitic
annexe	noun	annexe (noun) ||| appendix
salvadorien	adj	salvadorien (adj) ||| Salvadoran
plongeoir	noun	plongeoir (noun) ||| diving board
porte-à-faux	noun	porte-à-faux (noun) ||| awkward position
planifier	verb	planifier (verb) ||| to schedule
viande	noun	viande (noun) ||| meat
montagnard	adj	montagnard (adj) ||| mountain-style
déjection	noun	déjection (noun) ||| faeces
impératif	adj	impératif (adj) ||| imperative
chromosomique	adj	chromosomique (adj) ||| chromosomal
procéder	verb	procéder (verb) ||| to proceed
colégislation	noun	colégislation (noun) ||| co-legislation
berceuse	noun	berceuse (noun) ||| lullaby
monumental	adj	monumental (adj) ||| monumental
fonctionnaire	noun	fonctionnaire (noun) ||| official
gestionnaire	adj	gestionnaire (adj) ||| assistant
largeur	noun	largeur (noun) ||| width
insuccès	noun	insuccès (noun) ||| nonsuccess
finisseur	noun	finisseur (noun) ||| finisher
positionner	verb	positionner (verb) ||| to position
immatriculer	verb	immatriculer (verb) ||| to register
mamelle	noun	mamelle (noun) ||| udder
aveugle	noun	aveugle (noun) ||| blind person
franco-italien	adj	franco-italien (adj) ||| French-Italian
lasser	verb	lasser (verb) ||| to bore
granule	noun	granule (noun) ||| pellet
côté	noun	côté (noun) ||| side
monocle	noun	monocle (noun) ||| monocle
riposte	noun	riposte (noun) ||| response
amie	noun	amie (noun) ||| friend
court	noun	court (noun) ||| short
datacenters	noun	datacenters (noun) ||| data center
vandale	noun	vandale (noun) ||| vandal
précipiter	verb	précipiter (verb) ||| to rush
Dyke	noun	Dyke (noun) ||| dyke
intervenant	noun	intervenant (noun) ||| stakeholder
broyeur	noun	broyeur (noun) ||| grinder
fragiliser	verb	fragiliser (verb) ||| to weaken
bourrer	verb	bourrer (verb) ||| to stuff
inférieur	noun	inférieur (noun) ||| inferior
entendre	verb	entendre (verb) ||| to intend
glomérulonéphrite	noun	glomérulonéphrite (noun) ||| nephropathy
fitness	noun	fitness (noun) ||| gym
aménagement	noun	aménagement (noun) ||| arrangement
jargon	noun	jargon (noun) ||| jargon
réceptif	adj	réceptif (adj) ||| receptive
descendant	noun	descendant (noun) ||| descendant
enclaver	verb	enclaver (verb) ||| to enclose
non-ressortissants	noun	non-ressortissants (noun) ||| non-citizen
maussaderie	noun	maussaderie (noun) ||| grumpiness
surcharger	verb	surcharger (verb) ||| to overburden
elfe	noun	elfe (noun) ||| elf
cabriole	noun	cabriole (noun) ||| caper
aliment	noun	aliment (noun) ||| feed
intégralité	noun	intégralité (noun) ||| completeness
prostitué	noun	prostitué (noun) ||| male prostitute
marquis	noun	marquis (noun) ||| marquess
équidé	noun	équidé (noun) ||| equine animal
cueilleur	noun	cueilleur (noun) ||| gatherer
manie	noun	manie (noun) ||| mania
vietnamien	adj	vietnamien (adj) ||| vietnamese
flair	noun	flair (noun) ||| acumen
homonyme	noun	homonyme (noun) ||| homonym
dose-dépendante	adj	dose-dépendante (adj) ||| dose-dependent
lever	verb	se lever (verb) ||| to rise
logique	adj	logique (adj) ||| boolean
post-opératoire	adj	post-opératoire (adj) ||| post-operative
inondé	adj	inondé (adj) ||| flooded
vidéoconférence	noun	vidéoconférence (noun) ||| videoconferencing
plongeur	noun	plongeur (noun) ||| diver
Agora	noun	Agora (noun) ||| Ancient Agora
diesel	noun	diesel (noun) ||| diesel fuel
imprimé	adj	imprimé (adj) ||| paper
affréteur	noun	affréteur (noun) ||| charter company
anomalie	noun	anomalie (noun) ||| abnormality
imprégner	verb	imprégner (verb) ||| to impregnate
certitude	noun	certitude (noun) ||| certainty
anti-rétroviraux	adj	anti-rétroviraux (adj) ||| antiretroviral
populace	noun	populace (noun) ||| populace
justiciable	adj	justiciable (adj) ||| transfusion-dependent
armé	adj	armé (adj) ||| armed
polluer	verb	polluer (verb) ||| to pollute
numérique	adj	numérique (adj) ||| digital
atmosphérique	adj	atmosphérique (adj) ||| air
accrocheur	adj	accrocheur (adj) ||| catchy
spécialiser	verb	spécialiser (verb) ||| to specialize
maudire	verb	maudire (verb) ||| to damn
oxydase	noun	oxydase (noun) ||| mixed-function oxidase
taux	noun	taux (noun) ||| rate
livreur	noun	livreur (noun) ||| delivery agent
opposer	verb	opposer (verb) ||| to object
collectif	adj	collectif (adj) ||| labour
bardeau	noun	bardeau (noun) ||| shingle
bonbon	noun	bonbon (noun) ||| candy
enchantement	noun	enchantement (noun) ||| magic
désosser	verb	désosser (verb) ||| to bone
vélocité	noun	vélocité (noun) ||| velocity
circonspection	noun	circonspection (noun) ||| caution
cultivé	adj	cultivé (adj) ||| cultured
dégénératif	adj	dégénératif (adj) ||| neurodegenerative
enthousiasmer	verb	enthousiasmer (verb) ||| to excite
dextre	adj	dextre (adj) ||| dexter
djihad	noun	djihad (noun) ||| jihad
corvée	noun	corvée (noun) ||| chore
Ourse	noun	Ourse (noun) ||| female bear
linoléique	adj	linoléique (adj) ||| linoleic
préciser	verb	préciser (verb) ||| to specify
profusion	noun	profusion (noun) ||| abundance
engagement	noun	engagement (noun) ||| engagement
resserrer	verb	resserrer (verb) ||| to tighten
moyen	adj	moyen (adj) ||| mean
égalité	noun	égalité (noun) ||| equal
maîtrise	noun	maîtrise (noun) ||| master
geôlier	noun	geôlier (noun) ||| jailer
implosion	noun	implosion (noun) ||| meltdown
placard	noun	placard (noun) ||| cupboard
butte	noun	butte (noun) ||| mound
s'appeler	verb	s'appeler (verb) ||| to name
proéminence	noun	proéminence (noun) ||| protuberance
indisponibilité	noun	indisponibilité (noun) ||| unavailability
sanglant	adj	sanglant (adj) ||| gory
trésorerie	noun	trésorerie (noun) ||| cash flow
fermer	verb	fermer (verb) ||| to shut down
coccinelle	noun	coccinelle (noun) ||| ladybug
collation	noun	collation (noun) ||| snack
habile	adj	habile (adj) ||| skilful
infirmation	noun	infirmation (noun) ||| invalidation
bigorneau	noun	bigorneau (noun) ||| winkle
culot	noun	culot (noun) ||| pellet
invariable	adj	invariable (adj) ||| invariant
garer	verb	se garer (verb) ||| to park your car
locus	noun	locus (noun) ||| gene-locus
méfait	noun	méfait (noun) ||| harm
écoulé	adj	écoulé (adj) ||| past
extérieur	adj	extérieur (adj) ||| external
liquidité	noun	liquidité (noun) ||| liquidity
caniveau	noun	caniveau (noun) ||| gutter
vétusté	noun	vétusté (noun) ||| dilapidation
combiner	verb	se combiner (verb) ||| to combine
plaindre	verb	plaindre (verb) ||| to pity
remplacement	noun	remplacement (noun) ||| replacement
trésorier	noun	trésorier (noun) ||| treasurer
mutagenèse	noun	mutagenèse (noun) ||| mutagenesis
avocate	noun	avocate (noun) ||| lawyer
mineur	noun	mineur (noun) ||| miner
paysanne	noun	paysanne (noun) ||| peasant woman
viscère	noun	viscère (noun) ||| viscera
admonestation	noun	admonestation (noun) ||| expostulation
communion	noun	communion (noun) ||| holy communion
blême	adj	blême (adj) ||| corpse-like
géant	adj	géant (adj) ||| giant
convainquant	adj	convainquant (adj) ||| convincing
feuilleté	adj	feuilleté (adj) ||| puff
perfectionnement	noun	perfectionnement (noun) ||| refinement
utérin	adj	utérin (adj) ||| uterine
délit	noun	délit (noun) ||| crime
norovirus	noun	norovirus (noun) ||| noroviruses
bimensuel	adj	bimensuel (adj) ||| bi-monthly
pou	noun	pou (noun) ||| Sea louse
carpette	noun	carpette (noun) ||| carpet
confirmer	verb	confirmer (verb) ||| to uphold
barbillon	noun	barbillon (noun) ||| barb
photographie	noun	photographie (noun) ||| photograph
extatique	adj	extatique (adj) ||| ecstatic
chétif	adj	chétif (adj) ||| puny
mordiller	verb	mordiller (verb) ||| to chew
latrines	noun	latrines (noun) ||| latrine
répartition	noun	répartition (noun) ||| distribution
fragrance	noun	fragrance (noun) ||| fragrance
démontage	noun	démontage (noun) ||| teardown
beach-volley	noun	beach-volley (noun) ||| beach volleyball
non-autorisé	adj	non-autorisé (adj) ||| unauthorized
mystérieux	adj	mystérieux (adj) ||| shadowy
corrompu	adj	corrompu (adj) ||| corrupt
chair	noun	chair (noun) ||| flesh
abricotier	noun	abricotier (noun) ||| apricot tree
poids lourd	noun phrase	poids lourd (noun) ||| heavy goods vehicle
aliment	noun	aliment (noun) ||| food
tous terrains	adj phrase	tous terrains (adj) ||| all-terrain
piratage	noun	piratage (noun) ||| piracy
colique	noun	colique (noun) ||| colon
paître	verb	paître (verb) ||| to shepherd
traître	noun	traître (noun) ||| traitor
exagération	noun	exagération (noun) ||| overstatement
dérangement	noun	dérangement (noun) ||| disturbance
travestir	verb	travestir (verb) ||| to fake
complexe	noun	complexe (noun) ||| resort
dragueur	noun	dragueur (noun) ||| dredger
nouveau	adj	nouveau (adj) ||| novel
licou	noun	licou (noun) ||| halter
tasse	noun	tasse (noun) ||| mug
glacer	verb	glacer (verb) ||| to freeze
listériose	noun	listériose (noun) ||| listeria
lanterne	noun	lanterne (noun) ||| tiny hint
capelan	noun	capelan (noun) ||| capelin
parenté	noun	parenté (noun) ||| relative
séropositif	adj	séropositif (adj) ||| HIV-positive
épizootie	noun	épizootie (noun) ||| outbreak
